eventid,iyear,imonth,iday,approxdate,extended,resolution,provstate,city,latitude,longitude,specificity,vicinity,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.02E+11,2016,11,21,,1,,Assam,Champijang,25.182845,93.120263,2,0,"11/21/2016: Assailants abducted three road construction employees from Champijang, Assam, India. One hostage was released shortly after the kidnapping, and the fate of the remaining two hostages is unknown. No group claimed responsibility for the incident; however, police officials suspected that the National Socialist Council of Nagaland-Khaplang (NSCN-K) carried out the attack.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,12,Construction,NKC Projects Private Limited,"Road Construction Employees: Mantosh Barman, Amarjit Rai",92,India,,,,,,,,,,,,,,,,,National Socialist Council of Nagaland-Khaplang (NSCN-K),,,,,,,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,,0,0,,0,0,0,,,,,1,3,0,,-99,,,0,,,,,,6,Combination,1,The victims included Munmun.,"""Construction workers abducted,"" Calcutta Telegraph, November 26, 2016.","""Construction workers abducted - Firm stalls East-West Corridor work in Dima Hasao, search on,"" The Telegraph (India), November 26, 2016.",,START Primary Collection,0,1,0,1,
2.02E+11,2016,11,21,,0,,Jammu and Kashmir,Charar-i-Sharif,33.863483,74.767929,1,0,"11/21/2016: Assailants raided a bank in Charar-i-Sharif, Jammu and Kashmir, India. An unknown number of people were injured and money was stolen during the attack. Lashkar-e-Taiba (LeT) claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,Jammu and Kashmir Bank,Bank,92,India,,,,,,,,,,,,,,,,,Lashkar-e-Taiba (LeT),,,,,,,0,,,0,4,-99,1,8,Personal claim,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,9,Melee,22,"Hands, Feet, Fists",,,,,,,,,Assault rifles were used in the attack.,0,0,0,,0,0,1,3,Minor (likely < $1 million),18817.72,"The assailants stole $18,817.72 USD (1,245,240 Indian Rupees) during the attack.",0,,,,,,,,,,,,,,,,,"""India: 5 LeT workers arrested for bank robbery,"" The Tribune Online, November 25, 2016.","""India: Militants target bank, decamp with Rs 13 lakh,"" The Tribune Online, November 22, 2016.","""India: Suspected militants rob bank, decamp with cash,"" Daily Excelsior Online, November 21, 2016.",START Primary Collection,1,1,0,1,
2.02E+11,2016,11,22,,0,,Chhattisgarh,Chintalnar,18.340368,81.18164,1,0,"11/22/2016: An explosive device detonated targeting Central Reserve Police Force (CRPF) personnel in Chintalnar, Chhattisgarh, India. One CRPF officer was killed and one officer was injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Central Reserve Police Force (CRPF),Officers,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,10,Pressure Trigger,,,,,,,,,,,,,,1,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,The victims included Sub Inspector BS Bist and Head Constable Sudhakar.,"""India: CRPF personnel killed; jawan injured in blast by Maoists,"" Hindustan Times Online, November 22, 2016.","""India: CRPF personnel killed; jawan injured in blast by Naxals,"" The Tribune Online, November 22, 2016.","""Myanmar-based militants behind attack in Assam,"" South Asian Terrorism Portal, November 22, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,22,,0,,Chhattisgarh,Maraiguda,18.014568,81.389831,1,0,"11/22/2016: An explosive device detonated targeting Central Reserve Police Force (CRPF) personnel in Maraiguda, Chhattisgarh, India. A CRPF officer was injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Central Reserve Police Force (CRPF),Constable: Prabhakar Yadav,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,10,Pressure Trigger,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Chhattisgarh: CRPF personnel killed, 2 jawans injured in blast by Naxals,"" Indian Express, November 22, 2016.","""India: CRPF man killed, 2 hurt in Naxal blasts,"" The Tribune Online, November 22, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,22,,0,,Jammu and Kashmir,Macchil,34.526179,74.254614,2,0,"11/22/2016: Assailants attacked a military patrol in Macchil, Jammu and Kashmir, India. Three soldiers were killed in the assault. No group claimed responsibility for the incident.",1,1,0,1,5,State Actors,0,1,0,2,Armed Assault,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Rashtriya Rifles,Soldiers,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. Sources conflicted on whether militants or Pakistani soldiers carried out the attack. The victims included Shashank Kumar Singh, Manoj Kumar Kushwaha, and Prabhu Singh.","""Bodies of two Machhil martyrs brought to native place in UP,"" Business Standard India, November 24, 2016.","""LoC remains largely calm,"" Dawn (Pakistan), November 23, 2016.","""J&K: Pakistani commandos behead Indian soldier, kill 2 other personnel,"" India Blooms, November 22, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,24,,0,,Jammu and Kashmir,Handwara,34.399281,74.281273,1,0,"11/24/2016: Assailants threw a grenade and opened fire at a police station in Handwara, Jammu and Kashmir, India. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",Indian Police Service (IPS),Police Station,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,7,Grenade,5,Firearms,5,Unknown Gun Type,,,,,,,,,,0,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"""Militants attack police station in Handwara in north Kashmir,"" Greater Kashmir, November 25, 2016.","""Militants Attack Police Station In Kupwara District,"" Outlook India, November 24, 2016.","""India: Militants attack police station in Kupwara district in Kashmir,"" Hindustan Times Online, November 24, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,24,,0,,Tamil Nadu,Kilangattur,9.680493,78.449617,1,0,"11/24/2016: Assailants attacked Dubai Gandhi, a Dalit businessperson, in Kilangattur, Tamil Nadu, India. Gandhi was injured in the attack. This was one of two attacks targeting Dalit individuals in Kilangattur on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to a Hindu group.",1,1,1,0,,,1,1,0,9,Unknown,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Not Applicable,Dalit Civilian: Dubai Gandhi,92,India,,,,,,,,,,,,,,,,,Hindu extremists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Miscreants attack dalits in back-to-back incidents,"" Times of India, November 26, 2016.",,,START Primary Collection,-9,-9,0,-9,"201611240050, 201611240051"
2.02E+11,2016,11,24,,0,,Tamil Nadu,Kilangattur,9.680493,78.449617,1,0,"11/24/2016: Assailants threw petrol bombs at the house of Karupanan, a Dalit civilian, in Kilangattur, Tamil Nadu, India. Three people were injured in the attack. This was one of two attacks targeting Dalit individuals in Kilangattur on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to a Hindu group.",1,1,1,0,,,1,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Not Applicable,House of Dalit Civilian: Karupanan,92,India,,,,,,,,,,,,,,,,,Hindu extremists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Petrol bombs were used in the attack.,0,0,0,3,0,0,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Miscreants attack dalits in back-to-back incidents,"" Times of India, November 26, 2016.",,,START Primary Collection,-9,-9,0,-9,"201611240050, 201611240051"
2.02E+11,2016,11,25,,0,,Jammu and Kashmir,Kulgam,33.64542,75.019676,1,0,"11/25/2016: Assailants opened fire on a police patrol in Kulgam, Jammu and Kashmir, India. Two police officers were killed and one officer was injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Lashkar-e-Taiba (LeT).",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Indian Police Service (IPS),"Officers: Head Constable Tanveer Ahmad, Constable Jalaluddin, Head Constable Shamsuddin",92,India,,,,,,,,,,,,,,,,,Lashkar-e-Taiba (LeT),,,,,,,0,,,0,2,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,2,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""2 policeman killed, 1 wounded in Indian-controlled Kashmir militant attack,"" Xinhua General News Service, November 25, 2016.","""Jammu & Kashmir: Two policemen die in terror attack; militants, soldier killed in op,"" Indian Express, November 25, 2016.","""India: Two police personnel killed in militant attack,"" Deccan Herald Online, November 25, 2016.",START Primary Collection,1,1,0,1,
2.02E+11,2016,11,25,,0,,Chhattisgarh,Kondagaon district,19.595851,81.663777,3,0,"11/25/2016: An explosive device was discovered and defused in Kondagaon district, Chhattisgarh, India. No group claimed responsibility for the incident; however, sources suspected the involvement of Maoists in the attack.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,An 18-kilogram homemade bomb was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""PowerfulIED recoveredin Chhattisgarh's Kondagaon district,"" Business Standard India, November 25, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,25,,0,,Jharkhand,Adityapur,22.79077,86.166118,1,0,"11/25/2016: An explosive device detonated in Adityapur, Jharkhand, India. Three civilians were injured in the blast. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,68,Named Civilian,Not Applicable,"Civilians: Sita Devi, Baby Kumari, Nanki Nayak",92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A bottle bomb was used in the attack.,0,0,0,3,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Blast in slum, 3 women injured,"" The Telegraph (India), November 26, 2016.","""3 injured in explosion,"" Business Standard India, November 25, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,25,,0,,Chhattisgarh,Kondagaon district,19.595851,81.663777,3,0,"11/25/2016: Assailants opened fire on police forces in Kondagaon district, Chhattisgarh, India. An assailant was killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,0,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,District Reserve Police,Officers,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,1,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Naxal slain in encounter in Chhattisgarh,"" United News of India, November 25, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,26,,0,,Jammu and Kashmir,Wadipora,34.407656,74.237008,1,0,"11/26/2016: Assailants opened fire on a Border Security Force (BSF) convoy in Wadipora, Jammu and Kashmir, India. At least two soldiers were injured in the attack. No group claimed responsibility for the incident; however, source suspected that Lashkar-e-Taiba (LeT) carried out the attack.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Border Security Force (BSF),Convoy,92,India,,,,,,,,,,,,,,,,,Lashkar-e-Taiba (LeT),,,,,,,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic rifles were used in the attack.,0,0,0,2,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Militants attack BSF convoy in Langate,"" Early Times (India), November 26, 2016.","""Indian border guard killed in Indian-controlled Kashmir militant attack,"" Xinhua General News Service, November 26, 2016.","""India: 2 jawans injured as militants attack BSF convoy in Kupwara,"" The Tribune Online, November 26, 2016.",START Primary Collection,1,1,0,1,
2.02E+11,2016,11,26,,0,,Manipur,Sajik Tampak,24.005377,93.916,2,0,"11/26/2016: Assailants detonated an explosive device and opened fire targeting a military patrol in Sajik Tampak, Manipur, India. Five soldiers were injured in the attack. The United Liberation Front of Assam (ULFA) and the People's Liberation Army (India) claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,2,Armed Assault,,,4,Military,29,Military Unit/Patrol/Convoy,Para Special Forces,Patrol,92,India,4,Military,29,Military Unit/Patrol/Convoy,Assam Rifles (AR),Patrol,92,India,,,,,,,,,United Liberation Front of Assam (ULFA),Paresh Barua,People's Liberation Army (India),252 Mobile Battalion,,,,0,0,,0,-99,0,1,4,E-mail,1,8,Personal claim,,,,0,6,Explosives,12,Remote Trigger,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,A remote-controlled bomb and automatic rifles were used in the attack.,0,0,0,5,0,0,0,,,,,0,,,,,,,,,,,,,,,,"The victims included Balwant Singh, Rakesh Thakur, Vikram Salunke, W Lowong, and Pankaj Singh.","""Militants ambush army convoy in Manipur, five commandos wounded,"" Firstpost.com, November 26, 2016.","""5 soldiers injured in Chandel,  UNLFW claims responsibility,"" Morung Express, November 26, 2016.","""India: 5 soldiers injured in militant ambush near Manipur-Myanmar border,"" Hindustan Times Online, November 26, 2016.",START Primary Collection,0,0,0,0,
2.02E+11,2016,11,26,,0,,Chhattisgarh,Bhainsgaon,20.179167,81.290278,1,0,"11/26/2016: An explosive device detonated near a school in Bhainsgaon, Chhattisgarh, India. A civilian was injured in the blast. Maoists claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,68,Named Civilian,Not Applicable,Civilian: Sonu Ram Dugga,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,,6,Explosives,10,Pressure Trigger,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Villager injured in pressure bomb blast,"" Times of India, November 27, 2016.","""Two persons from Meghalaya abducted in Assam,"" South Asian Terrorism Portal, December 1, 2016.","""Villager injured in pressure bomb blast in Chhattisgarh,"" NewsR.in, November 26, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,26,,0,,Jharkhand,Bokaro,23.669296,86.151112,1,0,"11/26/2016: Security forces discovered and defused an explosive device in Bokaro, Jharkhand, India. No group claimed responsibility for the incident; however, sources attributed the attempted attack to Maoists.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,8,Landmine,,,,,,,,,,,,,A 20-kilogram landmine was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""20 kg landmine found in Bokaro forest,"" New Delhi Pioneer, November 26, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,27,,0,,Manipur,Imphal,24.798346,93.94043,1,0,"11/27/2016: An explosive device was discovered and defused at the Jawaharlal Nehru Institute of Medical Sciences in Imphal, Manipur, India. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,1,Business,6,Medical/Pharmaceutical,Jawarhalal Nehru Institute of Medical Sciences,Hospital,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Five commandos injured  in IED blast in Manipur,"" ShillongTimes.com, November 27, 2016.","""Bomb found at state-run hospital,"" Indian Express, November 26, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,27,,0,,Assam,Kokrajhar,26.401436,90.266699,1,0,"11/27/2016: Assailants opened fire on a Bharatiya Janata Party (BJP) vehicle in Kokrajhar, Assam, India. A Rashtriya Swayamsevak Sangh (RSS) worker was injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Bharatiya Janata Party (BJP),Vehicle,92,India,17,Terrorists/Non-State Militia,93,Terrorist,Rashtriya Swayamsevak Sangh (RSS),Worker: Adarsh Mahato,92,India,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Attack on RSS worker,"" Calcutta Telegraph, November 28, 2016.","""BJP leader attacked by unidentified assailants in Assam,"" South Asian Terrorism Portal, November 30, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,28,,0,,Meghalaya,Darimgre,25.567169,90.525782,2,0,"11/28/2016: Assailants opened fire on police forces in Darimgre, Meghalaya, India. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Garo National Liberation Army.",1,1,1,0,,,0,0,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Indian Police Service (IPS),Officers,92,India,,,,,,,,,,,,,,,,,Garo National Liberation Army,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""India: Police Recover Guns, Ammunition From Terrorist Hideout in Meghalaya's East Garo Hills,"" The Shillong Times Online, November 29, 2016.",,,START Primary Collection,0,0,0,0,
2.02E+11,2016,11,29,,0,,Jammu and Kashmir,Nagrota,32.798325,74.915164,1,0,"11/29/2016: Three assailants threw grenades and opened fire at a military camp in Nagrota, Jammu and Kashmir, India. At least seven soldiers were killed and 16 people, including soldiers and their families, were taken hostage in the ensuing clash. The 16 hostages were later rescued by security forces, who killed the three assailants. Jaish-e-Mohammad (JeM) claimed responsibility for the incident and stated that the attack was carried out in retaliation for the execution of Afzal Guru. Sources also attributed the attack to Lashkar-e-Taiba (LeT).",1,1,0,1,1,Insurgency/Guerilla Action,0,1,1,5,Hostage Taking (Barricade Incident),2,Armed Assault,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Indian Army,166 Medium Regiment Camp,92,India,,,,,,,,,,,,,,,,,Jaish-e-Mohammad (JeM),Afzal Guru Squad,Lashkar-e-Taiba (LeT),,,,Jaish-e-Mohammad (JeM) claimed responsibility for the incident and stated that the attack was carried out in retaliation for the execution of Afzal Guru.,0,0,,0,3,0,1,5,Note left at scene,0,,,,,,,6,Explosives,7,Grenade,5,Firearms,5,Unknown Gun Type,,,,,,,,,,10,0,3,0,0,0,0,,,,,1,16,0,-99,,,,0,,,,,,5,Successful Rescue,16,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here. The victims included Nepali citizen Asim Rai.","""Azhar claims credit for Nagrota attack, says India paying for Afzal Guru's hanging,"" Deccan Chronicle, December 20, 2016.","""Nagrota attack a revenge for Afzal Guru?s hanging, claim papers found on slain terrorists,"" Indian Express, November 30, 2016.","""Nepali among 7 Indian soldiers killed in Nagrota terrorist attack,"" Himalayan Times, November 30, 2016.",START Primary Collection,1,1,0,1,
2.02E+11,2016,11,29,,0,,Jammu and Kashmir,Fatwal,32.474424,74.893102,2,0,"11/29/2016: Assailants carrying explosive devices opened fire on Border Security Force (BSF) personnel in Fatwal, Jammu and Kashmir, India. At least three assailants were killed and four soldiers were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Lashkar-e-Taiba (LeT).",1,1,0,1,4,Lack of Intentionality,0,1,0,2,Armed Assault,,,,,4,Military,39,Paramilitary,Border Security Force (BSF),Forces,92,India,,,,,,,,,,,,,,,,,Lashkar-e-Taiba (LeT),,,,,,,0,,,0,3,0,0,,,,,,,,,,6,Explosives,7,Grenade,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,Grenades and AK-47 assault rifles were used in the attack.,3,0,3,4,0,0,0,,,,,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. Sources suspected that the attack may have occurred after Indian forces intercepted the assailants crossing the border from Pakistan. Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Three infiltrators gunned down in Samba,"" Indian Express, November 30, 2016.","""India: Samba terrorists crawled through 80-m tunnel to infiltrate IB: BSF,"" The Tribune Online, November 30, 2016.","""7 soldiers, 6 militants killed in twin attacks near Jammu,"" The Hindu, November 29, 2016.",START Primary Collection,1,1,0,1,
2.02E+11,2016,11,29,,1,,Manipur,Sibilong,24.799508,93.322653,1,0,"11/29/2016: Assailants abducted five people, including a village vice-chairperson, from Sibilong, Manipur, India. The vice-chairperson was killed and two hostages were injured and released shortly after the kidnapping. The fate of the remaining two hostages is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM).",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Government of Sibilong,Vice-Chairperson: Mathiuthon Gangmei,92,India,14,Private Citizens & Property,68,Named Civilian,Not Applicable,"Civilians: Diamond Gangmei, Majagong Kamei, Shanri Gonmei",92,India,,,,,,,,,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),,,,,,"The specific motive is unknown; however, sources stated that the victims were accused of providing shelter to National Socialist Council of Nagaland-Khaplang (NSCN-K) members.",0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,2,0,0,0,,,,,1,5,0,,-99,,,0,,,,,,6,Combination,2,The victims included Stephen Gonmei.,"""NSCN (IM) cadres abduct, assault five villagers One dies, two hurt, two missing,"" Sangai Express, November 30, 2016.","""Two persons from Meghalaya abducted in Assam,"" South Asian Terrorism Portal, December 1, 2016.",,START Primary Collection,0,0,0,0,
2.02E+11,2016,11,29,,0,,Jammu and Kashmir,Manigam,33.789502,75.243534,1,0,"11/29/2016: Assailants threw a petrol bomb at a school in Manigam, Jammu and Kashmir, India. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,Government of India,Higher Secondary School,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,6,6,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0,0,0,0,0,0,1,4,Unknown,-99,A school was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Six arrested for torching govt school in Manigam: Police,"" Greater Kashmir, December 8, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,30,,0,,Jammu and Kashmir,Gulpur,33.767846,74.054981,1,0,"11/30/2016: A sniper opened fire on military forces in Gulpur, Jammu and Kashmir, India. One soldier was injured in the attack. No group claimed responsibility for the incident.",1,1,0,1,4,Lack of Intentionality,0,1,0,2,Armed Assault,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Indian Army,Soldier: Subedar Dewan Singh,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,A sniper rifle was used in the attack.,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. Authorities suggested that the soldier was injured during training exercises.,"""Nagrota attack: Live bombs defused by security forces,"" Hindustan Times, December 1, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,30,,0,,West Bengal,Alipur Duar,26.479469,89.520586,1,0,"11/30/2016: An explosive device was discovered and defused in Alipur Duar, West Bengal, India. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Powerful IED found in Alipurduar,"" Political & Business Daily (India), November 30, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,11,30,,0,,Chhattisgarh,Venkatapuram,17.825029,81.371704,1,0,"11/30/2016: An explosive device detonated in Venkatapuram, Chhattisgarh, India. One civilian was injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilian,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A tiffin bomb was used in the attack.,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,The victims included G Karthik.,"""One injured in Maoist bomb blast,"" The Hindu, December 1, 2016.",,,START Primary Collection,-9,-9,0,-9,
